node_pair_id,ans
5794,0
5795,1
5796,1
5797,1
5798,1
5799,1
5800,1
5801,1
5802,1
5803,0
5804,0
5805,1
5806,1
5807,0
5808,0
5809,0
5810,0
5811,1
5812,0
5813,1
5814,1
5815,0
5816,1
5817,1
5818,0
5819,1
5820,1
5821,0
5822,0
5823,0
5824,0
5825,1
5826,0
5827,1
5828,1
5829,0
5830,1
5831,1
5832,1
5833,1
5834,0
5835,0
5836,1
5837,0
5838,0
5839,1
5840,1
5841,1
5842,0
5843,1
5844,1
5845,0
5846,1
5847,1
5848,1
5849,1
5850,0
5851,1
5852,0
5853,1
5854,0
5855,1
5856,1
5857,0
5858,0
5859,1
5860,0
5861,1
5862,0
5863,0
5864,1
5865,1
5866,0
5867,1
5868,0
5869,1
5870,0
5871,0
5872,1
5873,1
5874,0
5875,0
5876,0
5877,0
5878,1
5879,1
5880,1
5881,0
5882,1
5883,1
5884,0
5885,1
5886,1
5887,1
5888,0
5889,1
5890,0
5891,1
5892,1
5893,1
5894,0
5895,1
5896,1
5897,0
5898,1
5899,1
5900,1
5901,0
5902,0
5903,1
5904,0
5905,1
5906,0
5907,0
5908,0
5909,1
5910,1
5911,0
5912,1
5913,1
5914,0
5915,1
5916,1
5917,1
5918,1
5919,1
5920,0
5921,1
5922,0
5923,0
5924,0
5925,0
5926,0
5927,0
5928,1
5929,1
5930,0
5931,0
5932,1
5933,0
5934,1
5935,1
5936,1
5937,0
5938,1
5939,1
5940,1
5941,1
5942,1
5943,0
5944,0
5945,1
5946,0
5947,1
5948,1
5949,1
5950,1
5951,1
5952,0
5953,1
5954,0
5955,0
5956,0
5957,1
5958,0
5959,1
5960,1
5961,1
5962,0
5963,1
5964,1
5965,1
5966,0
5967,0
5968,0
5969,0
5970,0
5971,0
5972,1
5973,0
5974,0
5975,0
5976,0
5977,0
5978,1
5979,1
5980,1
5981,0
5982,0
5983,1
5984,0
5985,1
5986,1
5987,0
5988,0
5989,0
5990,0
5991,1
5992,0
5993,1
5994,0
5995,0
5996,1
5997,1
5998,1
5999,1
